NO,이수구분,AISW마이크로디그리,교양영역,학수번호,분반,개설학년,교과목명,학점,교수명,강의시간(강의실),수업구분,수업방법,팀티칭 유형
2589,전공선택,,,4AAG4361,01,,노인여가복지론,3,이윤정,"목5,6,7(종합정보관(천안) 403)",주간(천안),,
2590,전공선택,,,4AAG4372,01,,현장문제해결을 위한 스마트팩토리 기술혁신 방법 Ⅱ (산학연계),3,김수영,"수9,10,11(제1공학관(아산) 228)",주간,,
2591,전공선택,,,4AAG4374,01,,노인복지자료분석론 II,3,이선형,"목1,2,3(종합정보관(천안) 403)",주간(천안),,
2592,전공선택,,,4AAG4397,01,,사회복지정책론,3,김경미,"토7,8,9(종합정보관(천안) 408)",주간(천안),,
2593,전공선택,,,4AAG4398,01,,스마트팩토리 FOM-MES 연동 시스템 및 사례 연구 1,3,김수영,"목9,10,11(제1공학관(아산) 228)",주간,,
2594,전공선택,,,4AAG4420,01,,가족상담 및 치료,3,유소향,"토7,8,9(종합정보관(천안) 403)",주간(천안),,
2595,전공선택,,,4AAG4421,01,,사회복지와 문화다양성,3,김리원,"금4,5,6(종합정보관(천안) 408)",주간(천안),,
2596,전공선택,,,4AAG4422,01,,사회심리학,3,서성민,"화10,11,12(종합정보관(천안) 406)",주간(천안),,
2597,전공선택,,,4AAG4423,01,,사회복지행정론,3,김경미,"토1,2,3(종합정보관(천안) 403)",주간(천안),,
2598,전공선택,,,4AAG4424,01,,고급논문분석1,3,김리원,"수4,5,6(3호관(천안) 214)",주간(천안),,
2599,전공선택,,,4AAG4424,02,,고급논문분석1,3,이용재,"토10,11,12(종합정보관(천안) 403)",주간(천안),,
2600,전공선택,,,4AAG4425,01,,사회복지조사방법론,3,조정래,"토4,5,6(종합정보관(천안) 408)",주간(천안),,
2601,전공선택,,,4AAG4426,01,,AI DX FOMs 개론 ,3,김수영,"토5,6,7(제1공학관(아산) 246)",주간,,
2602,전공선택,,,4AAG4427,01,,데이터 기반 의사결정과 PBL 제조혁신,3,윤동민,"토1,2,3(제1공학관(아산) 228)",주간,,
2603,전공선택,,,4AAG4428,01,,FOM 기반 스마트 성과달성 실전 문제해결 PBL 과정,3,장재훈,"토1,2,3(제1공학관(아산) 246)",주간,,
2604,전공선택,,,4ABA1608,01,,가족법연구,3,노호창,"수9,10,11(종합정보관(천안) 711)",야간(천안),,
2605,전공선택,,,4ABA1632,01,,언론법연구,3,고인석,"월9,10,11(종합정보관(천안) 505)",야간(천안),,
2606,전공선택,,,4ABA1669,01,,영미법연구,3,강준모,"토4,5,6(1호관(천안) 401)",야간(천안),,
2607,전공선택,,,4ABA1680,01,,전쟁법연구,3,김종호,"금6,7,8(종합정보관(천안) 710)",야간(천안),,
2608,전공선택,,,4ABA1700,01,,법제사연구,3,김종호,"금9,10,11(종합정보관(천안) 710)",야간(천안),,
2609,전공선택,,,4ABA1706,01,,법철학연구,3,김종호,"목9,10,11(종합정보관(천안) 710)",야간(천안),,
2610,전공선택,,,4ABB5021,01,,청소년심리와 상담,2,심형인,"목10,11(종합정보관(천안) 504)",야간(천안),,
2611,전공선택,,,4ABB5071,01,,노인복지시설운영과관리,3,김동욱,"목12,13,14(벤처교육관(천안) 305)",야간(천안),,
2612,전공선택,,,4ABB5080,01,,교육평가론 ,2,이재완,"월10,11(1호관(천안) 401)",야간(천안),,
2613,전공선택,,,4ABB5090,01,,치매노인과 호스피스,3,한경아,"목9,10,11(벤처교육관(천안) 305)",야간(천안),,
2614,전공선택,,,4ABC1604,01,,거시경제이론Ⅰ,3,정군오,"수1,2,3(종합정보관(천안) 402)",주간(천안),,
2615,전공선택,,,4ABC1607,01,,계량경제학Ⅰ,3,조상섭,"월8,9,10(1호관(천안) 202)",주간(천안),,
2616,전공선택,,,4ABC1617,01,,국제금융이론Ⅱ,3,송경석,"수5,6,7(종합정보관(천안) 402)",주간(천안),,
2617,전공선택,,,4ABC1629,01,,경제학방법론,3,조병선,"수9,10,11(종합정보관(천안) 402)",주간(천안),,
2618,전공선택,,,4ABC5029,01,,세법원리,2,정훈,"수12,13(벤처교육관(천안) 308)",야간(천안),,
2619,전공선택,,,4ABC5052,01,,산업조직론세미나,3,정군오,"목10,11,12(종합정보관(천안) 402)",주간(천안),,
2620,전공선택,,,4ABC5065,01,,고급계량경제학1,3,조상섭,"수8,9,10(1호관(천안) B11)",주간(천안),,
2621,전공선택,,,4ABC5071,01,,기초경제학특론,3,송경석,"수1,2,3(종합정보관(천안) 505)",주간(천안),,
2622,전공선택,,,4ABC5103,01,,ESG 공급망 관리,2,이성희,"수8,9(벤처교육관(천안) 307)",야간(천안),,
2623,전공선택,,,4ABC5105,01,,소비자광고특론,2,김효정,"수8,9(벤처교육관(천안) 308)",야간(천안),,
2624,전공선택,,,4ABC5106,01,,경영전략,2,김재진,"수10,11(벤처교육관(천안) 308)",야간(천안),,
2625,전공선택,,,4ABC5107,01,,비즈니스마케팅 사례와 실무,2,장명균,"수10,11(벤처교육관(천안) 302)",야간(천안),,
2626,전공선택,,,4ABC5108,01,,품질경영시스템세미나,2,한정훈,"수10,11(벤처교육관(천안) 307)",야간(천안),,
2627,전공선택,,,4ABC5109,01,,글로벌인적자원론,2,이인규,"수14,15(벤처교육관(천안) 302)",야간(천안),,
2628,전공선택,,,4ABC5110,01,,품질경영시스템세미나,2,한정훈,"수8,9(벤처교육관(천안) 302)",야간(천안),,
2629,전공선택,,,4ABD1644,01,,서비스마케팅,3,김협,"수5,6,7(종합정보관(천안) 401)",주간(천안),,
2630,전공선택,,,4ABD1744,01,,유통관리론,3,장명균,"목1,2,3(종합정보관(천안) 504)",주간(천안),,
2631,전공선택,,,4ABD1761,01,,기업가 정신,3,이준호,"목4(종합정보관(천안) 806)/화10,11(종합정보관(천안) 806)",주간(천안),,
2632,전공선택,,,4ABD5048,01,,조직개발론,3,한수진,"수2,3,4(종합정보관(천안) 401)",주간(천안),,
2633,전공선택,,,4ABD5049,01,,세무자료분석세미나,3,김민철,"금4,5,6(1호관(천안) 403)",주간(천안),,
2634,전공선택,,,4ABD5057,01,,인공지능 프로젝트,3,이정승,"금3,4(1호관(천안) 101)/화3(1호관(천안) 101)",주간(천안),,
2635,전공선택,,,4ABE1501,01,,고급심리통계학,3,김효정,"수1,2,3(1호관(천안) 301)",주간,,
2636,전공선택,,,4ABE1621,01,,고급인사심리학,3,김명소,"월9,10,11(1호관(천안) 111)",주간,,
2637,전공선택,,,4ABE1633,01,,고급리더쉽,3,한영석,"화9,10,11(2호관(천안) 401)",주간,,
2638,전공선택,,,4ABE1695,01,,고급집단상담,3,권오현,"월5,6,7(1호관(천안) 111)",주간,,
2639,전공선택,,,4ABE5044,01,,고급산업심리세미나,3,한영석,"금9,10,11(2호관(천안) 401)",주간,,
2640,전공선택,,,4ABE5047,01,,상담기법,3,두경희,"수5,6,7(1호관(천안) 202)",주간,,
2641,전공선택,,,4ABE5060,01,,성인학습 및 상담,2,송선희,"화14,15(벤처교육관(천안) 409)",야간(천안),,
2642,전공선택,,,4ABG5031,01,,디지털비즈니스 이론,3,송경석,"목1,2,3(종합정보관(천안) 402)",주간(천안),,
2643,전공선택,,,4ABG5045,01,,디지털사업모델개발및실습,3,이동언,"수5,6,7(종합정보관(천안) 408)",주간(천안),,
2644,전공선택,,,4ABG5046,01,,연구조사방법세미나,3,송경석,"목5,6,7(종합정보관(천안) 408)",주간(천안),,
2645,전공선택,,,4ABG5048,01,,벤처경영과창업게임,3,문병록,"목10,11,12(1호관(천안) 202)",주간(천안),,
2646,전공선택,,,4ABG5053,01,,IT프로젝트관리,3,박기호,"화9,10,11(벤처교육관(천안) 302)",주간(천안),,
2647,전공선택,,,4ABG5069,01,,기업가정신혁신사례연구,3,류지헌,"화5,6,7(종합정보관(천안) 403)",주간(천안),,
2648,전공선택,,,4ABH1629,01,,청소년프로그램개발과평가,3,박진규,"목1,2,3(종합정보관(천안) 407)",주간(천안),,
2649,전공선택,,,4ABH1692,01,,학습자의 동기,3,송선희,"목10,11,12(벤처교육관(천안) 409)",주간(천안),,
2650,전공선택,,,4ABH1713,01,,교육과정,3,이형주,"목4,5,6(종합정보관(천안) 406)",주간(천안),,
2651,전공선택,,,4ABH1715,01,,노년사회학,3,박현식,"목8,9,10(종합정보관(천안) 403)",주간(천안),,
2652,전공선택,,,4ABH1733,01,,교육연구의실제 4,3,송선희,"목4,5,6(벤처교육관(천안) 409)",주간(천안),,
2653,전공선택,,,4ABH1734,01,,교육평가세미나,3,조명근,"목7,8,9(종합정보관(천안) 406)",주간(천안),,
2654,전공선택,,,4ABH1736,01,,교육과정평가세미나,3,이형주,"목10,11,12(종합정보관(천안) 406)",주간(천안),,
2655,전공선택,,,4ABH1739,01,,AI를 활용한 유아교육학 논문 탐구 ,3,이병현,"목7,8,9(종합정보관(천안) 401)",주간(천안),,
2656,전공선택,,,4ABI2818,01,,보육프로그램개발,2,남경희,"목9,10(종합정보관(천안) 408)",야간(천안),,
2657,전공선택,,,4ABI2819,01,,부모교육,2,조미경,"목11,12(종합정보관(천안) 408)",야간(천안),,
2658,전공선택,,,4ABK0022,01,,인문사회 AI 세미나,3,박현식,"화7,8,9(강석규교육관(아산) 105)",야간,,
2659,전공선택,,,4ABK0024,01,,벤처경영전략 시뮬레이션게임,3,이중만,"목7,8,9(강석규교육관(아산) 105)",야간,,
2660,전공선택,,,4ABK0032,01,,유아를 위한 소프트웨어 교육의 이론과 실제,2,이경희,"목13,14(종합정보관(천안) 408)",주간,,
2661,전공선택,,,4ABK0033,01,,재무관리개론,3,우재화,"화10,11,12(강석규교육관(아산) 105)",야간,,
2662,전공선택,,,4ABK0034,01,,AI시대 조직경영,3,김홍근,"목10,11,12(강석규교육관(아산) 105)",야간,,
2663,전공선택,,,4ABK0035,01,,예술과 벤처,3,김상채,"토7,8,9(강석규교육관(아산) 105)",야간,,
2664,전공선택,,,4ABM0003,01,,유아교육과정연구세미나,3,정진화,"목10,11,12(종합정보관(천안) 407)",야간,,
2665,전공선택,,,4ACB5022,01,,분자생물학특론2,3,황다현,"화1,2,3(보건과학관(아산) 113-1)",주간,,
2666,전공선택,,,4ACB5050,01,,의료정보학 및 보건의료 통계 개론,3,임근찬,"화6,7,8(보건과학관(아산) 113-1)",주간,,
2667,전공선택,,,4ACC1708,01,,생물자원특론,3,이환명,"금3,4,5(자연과학관(아산) 204)",주간,,
2668,전공선택,,,4ACC1721,01,,신경생물학특론 Ⅱ ,3,김성조,"화1,2,3(자연과학관(아산) 204)",주간,,
2669,전공선택,,,4ACC6506,01,,식물토양학특론,3,이상국,"목6,7,8(자연과학관(아산) 204)",주간,,
2670,전공선택,,,4ACC6529,01,,분자생물학,3,조경연,"월4,5,6(자연과학관(아산) 204)",주간,,
2671,전공선택,,,4ACD2908,01,,통계분석세미나,3,양동우,"수13,14,15(벤처대학원(서울) 501)",야간,,
2672,전공선택,,,4ACD2922,01,,시니어 비즈니스 이해와전략,3,김형수,"목10,11,12(벤처대학원(서울) 305)",야간,,
2673,전공선택,,,4ACD3014,01,,스타트업 생태계 및 정책연구,3,양동우,"목13,14,15(벤처대학원(서울) 501)",야간,,
2674,전공선택,,,4ACD3041,01,,Statistical Method for Social Science Research,3,동학림,"토5,6,7(벤처대학원(서울) 306)",야간,,
2675,전공선택,,,4ACD3049,01,,사회과학 연구방법론,3,이소영,"수10,11,12(벤처대학원(서울) 501)",야간,,
2676,전공선택,,,4ACD3067,01,,Human Resource Management,3,레맨 우스만,"월10,11,12(벤처대학원(서울) 501)",야간,,
2677,전공선택,,,4ACD3067,02,,Human Resource Management,3,레맨 우스만,"토1,2,3(벤처대학원(서울) 103)",야간,,
2678,전공선택,,,4ACD3070,01,,로컬벤처와 사회적 경제,3,이재순,"목13,14,15(벤처대학원(서울) 305)",야간,,
2679,전공선택,,,4ACD3071,01,,고급통계분석,3,이재순,"토1,2,3(벤처대학원(서울) 305)",야간,,
2680,전공선택,,,4ACD3072,01,,AI와 벤처경영,3,이재순,"목7,8,9(벤처대학원(서울) 305)",야간,,
2681,전공선택,,,4ACD3073,01,,대인관계와 리더십경영,3,김종태,"수13,14,15(벤처대학원(서울) 305)",야간,,
2682,전공선택,,,4ACD3075,01,,Seminar on Consumer Behavior,3,이소영,"토5,6,7(벤처대학원(서울) 401)",야간,,
2683,전공선택,,,4ACD3076,01,,Financial Management and Strategies,3,동학림,"토1,2,3(벤처대학원(서울) 507)",야간,,
2684,전공선택,,,4ACD3077,01,,Strategic Business Leadership,3,레맨 우스만,"토5,6,7(벤처대학원(서울) 103)",야간,,
2685,전공선택,,,4ACD3079,01,,Global Marketing Theory,3,레맨 우스만,"월13,14,15(벤처대학원(서울) 501)",야간,,
2686,전공선택,,,4ACD3080,01,,Introduction to Corporate Finance,3,레맨 우스만,"토8,9,10(벤처대학원(서울) 103)",야간,,
2687,전공선택,,,4ACD3081,01,,Fundamentals of Statistics and Academic Foundation,3,양동우,"토8,9,10(벤처대학원(서울) 301)",야간,,
2688,전공선택,,,4ACD3082,01,,Business Transformtaion & IT,3,서현주,"월10,11,12(벤처대학원(서울) 401)",야간,,
2689,전공선택,,,4ACD3083,01,,Startup Business Model,3,서현주,"토1,2,3(벤처대학원(서울) 401)",야간,,
2690,전공선택,,,4ACF0070,01,,인적자원관리세미나,3,김상범,"수13,14,15(벤처대학원(서울) 301)",야간,,
2691,전공선택,,,4ACF0079,01,,브랜드 마케팅,3,이소영,"목10,11,12(벤처대학원(서울) 501)",야간,,
2692,전공선택,,,4ACF0091,01,,벤처중소기업경영론,3,허철무,"토1,2,3(벤처대학원(서울) 301)",야간,,
2693,전공선택,,,4ACF0132,01,,기술창업과 기업가정신,3,김상범,"토5,6,7(벤처대학원(서울) 301)",야간,,
2694,전공선택,,,4ACF0135,01,,벤처투자금융론,3,박남태,"금10,11,12(벤처대학원(서울) 507)",야간,,
2695,전공선택,,,4ACF0136,01,,정부지원사업에 대한 이해 ,3,이두연,"수13,14,15(벤처대학원(서울) 306)",야간,,
2696,전공선택,,,4ACF0150,01,,투자유치전략세미나,3,허철무,"수10,11,12(벤처대학원(서울) 301)",야간,,
2697,전공선택,,,4ACF0152,01,,금융법규연구세미나,3,박남태,"토5,6,7(벤처대학원(서울) 305)",야간,,
2698,전공선택,,,4ACF0153,01,,사모펀드의 이해와 시장동향,3,김영갑,"금13,14,15(벤처대학원(서울) 507)",야간,,
2699,전공선택,,,4ACG1757,01,,기능성식품개발론,3,정현자,"수8,9,10(자연과학관(아산) 219)",주간,,
2700,전공선택,,,4ACG1773,01,,식품화학특론,3,우나리야,"수5,6,7(자연과학관(아산) 319)",주간,,
2701,전공선택,,,4ACH1603,01,,화장품유효성 및 안전성 특론,3,이용화,"목1,2(자연과학관(아산) 305)/목3(자연과학관(아산) 412)",주간,,
2702,전공선택,,,4ACH1610,01,,기능성화장품특론,3,이용섭,"월1,2(자연과학관(아산) 515)/월3(자연과학관(아산) 208)",주간,,
2703,전공선택,,,4ACH1647,01,,화장품.생활용품학특론,3,이진영,"수4(자연과학관(아산) 320)/수5,6(자연과학관(아산) 506)",주간,,
2704,전공선택,,,4ACI1609,01,,독성병리학 Ⅱ,3,한범석,"목5,6,7(자연과학관(아산) 405)",주간,,
2705,전공선택,,,4ACI1672,01,,인공지능과독성예측방법론연구 I,3,이주희,"월6,7,8(제1공학관(아산) 301)",야간,,
2706,전공선택,,,4ACI1674,01,,연구지도및세미나III,3,오승민,"화5,6,7(제1공학관(아산) 301)",주간,,
2707,전공선택,,,4ACJ0019,01,,면역약리학Ⅱ,3,최인호,"목8,9,10(자연과학관(아산) 402)",주간,,
2708,전공선택,,,4ACJ0028,01,,독성병리학개론,3,한범석,"목8,9,10(자연과학관(아산) 411)",주간,,
2709,전공선택,,,4ACJ0031,01,,고급 세포생물학,3,임수아,"금9,10,11(자연과학관(아산) 405)",주간,,
2710,전공선택,,,4ACL0001,01,,임상연구방법론,3,윤장원,"화10,11,12(보건과학관(아산) 101)",야간,,
2711,전공선택,,,4ACL0006,01,,생체역학,3,황선홍,"목10,11,12(보건과학관(아산) 203)",야간,,
2712,전공선택,,,4ACL0045,01,,스파헬스케어 특론,3,김기송,"금10,11,12(보건과학관(아산) 214)",주간,,
2713,전공선택,,,4ACL0046,01,,골반 건강 물리치료Ⅰ,3,황영인,"토1,2,3(보건과학관(아산) 214)",주간,,
2714,전공선택,,,4ACL0047,01,,근골격계 물리치료 임상 연구  및 통계 분석 2,3,전인철,"토5,6,7(보건과학관(아산) 214)",주간,,
2715,전공선택,,,4ACO0009,01,,빅데이터처리,3,김정훈,"토5,6,7(강석규교육관(아산) 404)",주간,,
2716,전공선택,,,4ACO0010,01,,선형모형방법론,3,연규필,"수10,11,12(강석규교육관(아산) 404)",주간,,
2717,전공선택,,,4ACO0011,01,,빅데이터분석상담2,3,강현철,"목10(강석규교육관(아산) 404)/화10,11(강석규교육관(아산) 404)",주간,,
2718,전공선택,,,4ACO0012,01,,논문세미나2,3,강현철,"토1,2,3(강석규교육관(아산) 404)",주간,,
2719,전공선택,,,4ACO0020,01,,데이터사이언스를 위한 계산학,3,김성용,"수9(강석규교육관(아산) 404)/월10,11(강석규교육관(아산) 404)",주간,,
2720,전공선택,,,4ACS0004,01,,동물매개치료 특론,3,함희진,"월5,6,7(GLP센터(아산) 102)",주간,,
2721,전공선택,,,4ACS0017,01,,야생동물 생태관리학 이론과 실습,3,김충현,"월8,9,10(GLP센터(아산) 102)",주간,,
2722,전공선택,,,4ACT0055,01,,약용식치유기술,3,성선희,"금7,8,9(벤처대학원(서울) 305)",야간,,
2723,전공선택,,,4ACT0067,01,,약용천연물소재 약선응용,3,성선희,"금10,11,12(벤처대학원(서울) 305)",야간,,
2724,전공선택,,,4ACT0134,01,,인공지능활용론,3,문남미,"토1,2,3(벤처대학원(서울) 306)",야간,,
2725,전공선택,,,4ACT0148,01,,인공지능 기계학습,3,이용석,"목13,14,15(벤처대학원(서울) 507)",야간,,
2726,전공선택,,,4ACT0198,01,,탄소중립기술특론,3,김영희,"금13,14,15(벤처대학원(서울) 401)",야간,,
2727,전공선택,,,4ACT0199,01,,환경위해성평가의 이해,3,김영희,"목13,14,15(벤처대학원(서울) 401)",야간,,
2728,전공선택,,,4ACT0200,01,,환경데이터 기반의 ESG 경영전락,3,장관종,"목10,11,12(벤처대학원(서울) 401)",야간,,
2729,전공선택,,,4ACT0201,01,,신약플랫폼기술특론,3,강인철,"금13,14,15(벤처대학원(서울) 305)",야간,,
2730,전공선택,,,4ACT0202,01,,데이터 처리와 시각화,3,이용석,"목10,11,12(벤처대학원(서울) 507)",야간,,
2731,전공선택,,,4ADA1537,01,,전력계통계획과운용론,3,손진만,"월10,11,12(제1공학관(아산) 101-1)",주간,,
2732,전공선택,,,4ADA1654,01,,조명설계론,3,이진우,"화10,11,12(제1공학관(아산) 422)",주간,,
2733,전공선택,,,4ADB1693,01,,위성통신시스템,3,윤원상,"화9,10,11(제2공학관(아산) 110)",주간,,
2734,전공선택,,,4ADB2887,01,,차세대통신 CPD 1,3,윤원상,"목11,12,13(제2공학관(아산) 110)",주간,,
2735,전공선택,,,4ADB2889,01,,차세대통신 CPD 3,3,송동섭,"화9,10,11(제2공학관(아산) 101)",주간,,
2736,전공선택,,,4ADC1618,01,,확률및불규칙신호론,3,김용관,"목1,2,3(제2공학관(아산) 204)",주간,,
2737,전공선택,,,4ADC1620,01,,전자파소자,3,정백호,"월5,6,7(제2공학관(아산) 204)",주간,,
2738,전공선택,,,4ADC5044,01,,해양IT융합기술,3,고학림,"월1,2,3(제2공학관(아산) 204)",주간,,
2739,전공선택,,,4ADC5048,01,,스마트 IoT장비 데이터 분석 특론,3,임태호,"화1,2,3(제2공학관(아산) 204)",주간,,
2740,전공선택,,,4ADD1664,01,,인터넷프로그램밍특론,3,하정대,"토5,6,7(제2공학관(아산) 422)",주간,,
2741,전공선택,,,4ADD1743,01,,시스템모델링,3,홍충표,"금9,10,11(제2공학관(아산) 422)",주간,,
2742,전공선택,,,4ADD5074,01,,데이터시각화,3,방진숙,"수9,10,11(제2공학관(아산) 422)",주간,,
2743,전공선택,,,4ADD5087,01,,생성형 AI 모델링 특론,3,이호웅,"화10,11,12(제2공학관(아산) 510)",주간,,
2744,전공선택,,,4ADE1754,01,,정전기방지재료특론,3,김응식,"금9,10,11(제1공학관(아산) 106)",주간,,
2745,전공선택,,,4ADE4085,01,,나노기술응용특론 II,3,김정훈,"수9,10,11(제1공학관(아산) 106)",주간,,
2746,전공선택,,,4ADE4096,01,,분석화학실험,3,김동현,"월9,10,11(GLP센터(아산) 104)",주간,,
2747,전공선택,,,4ADF1611,01,,생물학적폐수처리,3,권혁구,"목7,8,9(제1공학관(아산) 314)",주간,,
2748,전공선택,,,4ADF1615,01,,수질오염관리특론,3,장인성,"목10,11,12(제1공학관(아산) 314)",주간,,
2749,전공선택,,,4ADF1701,01,,대기오염제어특론 Ⅰ,3,임선회,"토7,8,9(제1공학관(아산) 314)",주간,,
2750,전공선택,,,4ADF1712,01,,환경화학특론,3,황상윤,"토4,5,6(제1공학관(아산) 314)",주간,,
2751,전공선택,,,4ADF1716,01,,연소공학특론,3,백강수,"토1,2,3(제1공학관(아산) 314)",주간,,
2752,전공선택,,,4ADH1687,01,,전력전자특론,3,홍선기,"목1,2,3(제1공학관(아산) 412)",주간,,
2753,전공선택,,,4ADJ1607,01,,제연공학,3,한용택,"토2,3,4(제1공학관(아산) 106)",주간,,
2754,전공선택,,,4ADJ1610,01,,폭발방재공학특론,3,이성은,"수10,11,12(제1공학관(아산) 225)",주간,,
2755,전공선택,,,4ADJ1642,01,,소방전기설비공학특론,3,김시국,"토5,6,7(제1공학관(아산) 106)",주간,,
2756,전공선택,,,4ADJ1650,01,,화재안전성능설계 Ⅰ,3,권영진,"목8,9,10(제1공학관(아산) 106)",주간,,
2757,전공선택,,,4ADK1608,01,,고등기계진동학,3,안태길,"월5,6,7(제1공학관(아산) 114)",주간,,
2758,전공선택,,,4ADK1628,01,,전산응용설계 및 해석,3,김병삼,"화6,7,8(제1공학관(아산) 239)",주간,,
2759,전공선택,,,4ADK1655,01,,연소공학,3,최병철,"금7,8,9(제1공학관(아산) 219)",주간,,
2760,전공선택,,,4ADK1845,01,,센서특론,3,정현준,"금3,4,5(제1공학관(아산) 243)",주간,,
2761,전공선택,,,4ADK1852,01,,진동학특론,3,권순기,"월3,4,5(제1공학관(아산) 219)",주간,,
2762,전공선택,,,4ADK1876,01,,산학프로젝트,3,장선준,"금4,5,6(제1공학관(아산) 219)",주간,,
2763,전공선택,,,4ADK1877,01,,디스플레이 열유체공학,3,권정태,"금1,2,3(제1공학관(아산) 219)",주간,,
2764,전공선택,,,4ADL0002,01,,비전프로세싱,3,김정주,"월8,9,10(제1공학관(아산) 522-1)",야간,,
2765,전공선택,,,4ADL0006,01,,고등모터제어,3,류근호,"화4,5,6(제1공학관(아산) 522-1)",주간,,
2766,전공선택,,,4ADM1658,01,,온실가스와 탄소중립 개론,3,송금주,"월9,10,11(제1공학관(아산) 349)",주간,,
2767,전공선택,,,4ADN1720,01,,전산구조공학,3,마호성,"목8,9,10(조형과학관(아산) 308)",주간,,
2768,전공선택,,,4ADN1747,01,,해양구조물특론,3,마호성,"수9,10,11(조형과학관(아산) 308)",주간,,
2769,전공선택,,,4ADN1768,01,,구조비선형해석,3,마호성,"월9,10,11(조형과학관(아산) 308)",주간,,
2770,전공선택,,,4ADP1631,01,,스마트 기기 칩 설계 보안,3,하재철,수9(제1공학관(아산) 402)/월9(제1공학관(아산) 402)/화9(제1공학관(아산) 402),주간,,
2771,전공선택,,,4ADP1632,01,,산학 프로젝트,3,김기현,"수4,5,6(제1공학관(아산) 513-2)",주간,,
2772,전공선택,,,4ADS1615,01,,융복합게임개발론,3,김재범,"목5,6,7(제1공학관(아산) 335)",주간,,
2773,전공선택,,,4ADT1602,01,,재료역학특론,3,최인락,"목4,5,6(조형과학관(아산) 311)",주간,,
2774,전공선택,,,4ADT1632,01,,구조물의성능평가 및 보강,3,홍건호,"목1,2,3(조형과학관(아산) 311)",주간,,
2775,전공선택,,,4ADT1650,01,,고층건물의연돌효과,3,정재훈,"금1,2,3(조형과학관(아산) 311)",주간,,
2776,전공선택,,,4ADT1652,01,,건설업법특론,3,안요섭,"월2(조형과학관(아산) 311)/화1,2(조형과학관(아산) 311)",주간,,
2777,전공선택,,,4ADT1660,01,,설계도서AI특론,3,박근준,"금6,7,8(조형과학관(아산) 506)",주간,,
2778,전공선택,,,4ADT1661,01,,건축빛환경특론,3,정재훈,"수7,8,9(조형과학관(아산) 311)",주간,,
2779,전공선택,,,4ADU1618,01,,논문세미나 Ⅱ,3,유철휘,"목6,7,8(자연과학관(아산) B109)",주간,,
2780,전공선택,,,4ADV1621,01,,고체역학의 기초,3,이주희,"수9,10,11(강의동(산학융합) 421)",주간(당진),,
2781,전공선택,,,4ADW1601,01,,에너지공학특론,3,임승환,"토4,5,6(제1공학관(아산) 454)",야간,,
2782,전공선택,,,4ADW1611,01,,에너지화학 Ⅱ,3,황상윤,"토1,2,3(제1공학관(아산) 454)",야간,,
2783,전공선택,,,4ADW1612,01,,온실가스산정방법론 Ⅱ,3,백강수,"토7,8,9(제1공학관(아산) 404)",야간,,
2784,전공선택,,,4ADW1617,01,,기후변화세미나 Ⅲ,3,김산,"토1,2,3(제1공학관(아산) 404)",야간,,
2785,전공선택,,,4ADW1632,01,,논문작성세미나,3,지원현,"토4,5,6(제1공학관(아산) 452)",야간,,
2786,전공선택,,,4ADW1653,01,,전산유체역학(Ⅰ),3,황상윤,"토7,8,9(제1공학관(아산) 454)",야간,,
2787,전공선택,,,4ADW1664,01,,환경공학특론,3,배찬열,"토1,2,3(제1공학관(아산) 452)",야간,,
2788,전공선택,,,4ADW1665,01,,창업사례연구(1),3,지원현,"토7,8,9(제1공학관(아산) 452)",야간,,
2789,전공선택,,,4ADW1672,01,,현장연구1,3,임도훈,"월10,11,12(제1공학관(아산) 404)",야간,,
2790,전공선택,,,4ADZ1551,01,,환경/인체독성시험학,3,한범석,"목11,12,13(자연과학관(아산) 411)",야간,,
2791,전공선택,,,4ADZ1559,01,,생태독성실험,3,김동현,"수9,10,11(GLP센터(아산) 104)",야간,,
2792,전공선택,,,4ADZ1572,01,,유·위해성평가론 ,3,최영진,"목10,11,12(자연과학관(아산) 414)",야간,,
2793,전공선택,,,4ADZ1578,01,,화공안전공학특론,3,김정훈,"화9,10,11(제1공학관(아산) 106)",야간,,
2794,전공선택,,,4ADZ1579,01,,동물대체시험법개론Ⅱ,3,조규선,"토0,1,2(제1공학관(아산) 225)",주간,,
2795,전공선택,,,4ADZ1580,01,,동물대체시험법의 기술과 미래 동향Ⅱ,3,조규선,"토4,5,6(제1공학관(아산) 225)",주간,,
2796,전공선택,,,4AEA1965,01,,사업계획서 작성 및 실습,3,서덕화,"목13,14,15(벤처대학원(서울) 306)",야간,,
2797,전공선택,,,4AEA2011,01,,기술특례상장 사례연구,3,김상철,"토1,2,3(벤처대학원(서울) 501)",야간,,
2798,전공선택,,,4AEA2012,01,,자격증특강,3,박남규,"금10,11,12(벤처대학원(서울) 301)",야간,,
2799,전공선택,,,4AEB1645,01,,감성디자인특론,3,이은지,"수5,6,7(예술관(아산) 211)",주간,,
2800,전공선택,,,4AEB1653,01,,저널리뷰특론,3,권영재,"화1,2,3(예술관(아산) 211)",주간,,
2801,전공선택,,,4AEB1706,01,,소상공인컨설팅,3,강신기,"토5,6,7(벤처대학원(서울) 501)",야간,,
2802,전공선택,,,4AEB1717,01,,논문통계분석론,3,박남규,"목10,11,12(벤처대학원(서울) 306)",야간,,
2803,전공선택,,,4AEB1745,01,,컨설팅방법론,3,이언주,"목13,14,15(벤처대학원(서울) 301)",야간,,
